score,total_user
1509,0.845642505
1510,0.8458341935
1511,0.8460017533
1512,0.8461639513
1513,0.8463650232
1514,0.8465245401
1515,0.8466827167
1516,0.846854298
1517,0.8470526889
1518,0.8472282916
1519,0.8474012134
1520,0.8475861995
1521,0.8477644832
1522,0.847940086
1523,0.8481290935
1524,0.8482886105
1525,0.8484722561
1526,0.8486639446
1527,0.8488368664
1528,0.8490138096
1529,0.8491599218
1530,0.8493475889
1531,0.849501744
1532,0.8496987944
1533,0.8498904829
1534,0.8500580427
1535,0.8502256026
1536,0.850394503
1537,0.8505835105
1538,0.850775199
1539,0.8509588446
1540,0.8511357878
1541,0.8513301573
1542,0.8515138029
1543,0.8516894057
1544,0.8518743918
1545,0.8520566969
1546,0.8522349806
1547,0.8524025405
1548,0.8525754623
1549,0.8527577674
1550,0.8529199654
1551,0.8530875252
1552,0.8532537446
1553,0.8534333688
1554,0.8535982477
1555,0.8537872553
1556,0.8539749223
1557,0.8541491846
1558,0.8543261278
1559,0.8545003901
1560,0.8546800143
1561,0.8548448932
1562,0.8550271983
1563,0.8551907368
1564,0.8553636585
1565,0.8555325589
1566,0.8557027997
1567,0.8558623167
1568,0.8560499838
1569,0.8562215651
1570,0.8564025298
1571,0.8565834944
1572,0.8567523948
1573,0.8569253166
1574,0.8571009193
1575,0.8572698197
1576,0.8574481034
1577,0.857629068
1578,0.8577926065
1579,0.8579574854
1580,0.8581357691
1581,0.8582912646
1582,0.8584722293
1583,0.8586371082
1584,0.8588180729
1585,0.8589936756
1586,0.8591424688
1587,0.8593167311
1588,0.8594829504
1589,0.8596478294
1590,0.8598180702
1591,0.8599896515
1592,0.8601639138
1593,0.8603207498
1594,0.8604775859
1595,0.8606518481
1596,0.8608180675
1597,0.8609963512
1598,0.8611518468
1599,0.8613180662
1600,0.8614802641
1601,0.8616572074
1602,0.861838172
1603,0.8619936676
1604,0.8621344179
1605,0.8623033182
1606,0.8624293232
1607,0.8625794569
1608,0.8627550596
1609,0.8629306624
1610,0.863111627
1611,0.8632818679
1612,0.8634293206
1613,0.8635848161
1614,0.8637376307
1615,0.8638904453
1616,0.8640446004
1617,0.8642202032
1618,0.8643797202
1619,0.8645285133
1620,0.8646840089
1621,0.8648555902
1622,0.8650097453
1623,0.8651625599
1624,0.8653260983
1625,0.8654789129
1626,0.8655941941
1627,0.8657764993
1628,0.8659333353
1629,0.8660982142
1630,0.8662630931
1631,0.8663958005
1632,0.8665486152
1633,0.8667108131
1634,0.8668327967
1635,0.8670110804
1636,0.8671504902
1637,0.8673301144
1638,0.8674722052
1639,0.8676478079
1640,0.867801963
1641,0.8679400323
1642,0.8680700588
1643,0.8681893614
1644,0.8683314522
1645,0.8684963311
1646,0.8686545076
1647,0.8687831936
1648,0.8689346677
1649,0.8690901633
1650,0.8692429779
1651,0.869397133
1652,0.869553969
1653,0.8696947193
1654,0.8698475339
1655,0.8700083914
1656,0.870158525
1657,0.8702831896
1658,0.8704252804
1659,0.8705700521
1660,0.8707188453
1661,0.8708662979
1662,0.8710150911
1663,0.8711598628
1664,0.8713073155
1665,0.8714614706
1666,0.8715888161
1667,0.8717335878
1668,0.8718716572
1669,0.8720124075
1670,0.8721665626
1671,0.8723046319
1672,0.8724413607
1673,0.8725928349
1674,0.8727402876
1675,0.8728863998
1676,0.8730124048
1677,0.8731679004
1678,0.8733099911
1679,0.8734587843
1680,0.8735995346
1681,0.8737402849
1682,0.8739038233
1683,0.8740673617
1684,0.8741933668
1685,0.8743247337
1686,0.8744601221
1687,0.8745727223
1688,0.8747268774
1689,0.8748743301
1690,0.8750217828
1691,0.8751410854
1692,0.8752831762
1693,0.8754333098
1694,0.8755646768
1695,0.8756866604
1696,0.875836794
1697,0.8759708419
1698,0.876091485
1699,0.8762282139
1700,0.8763837094
1701,0.8765177573
1702,0.8766625291
1703,0.8768019389
1704,0.8769467106
1705,0.8770660132
1706,0.8772188278
1707,0.8773595781
1708,0.877529819
1709,0.8776772716
1710,0.8778166815
1711,0.8779627937
1712,0.8781089059
1713,0.8782791467
1714,0.8784239184
1715,0.8785512639
1716,0.8786665451
1717,0.8788019335
1718,0.8789333004
1719,0.8790391983
1720,0.8791598414
1721,0.8793019322
1722,0.8794440229
1723,0.8795954971
1724,0.8797456307
1725,0.879886381
1726,0.880048579
1727,0.8801652006
1728,0.8802952271
1729,0.8804091678
1730,0.8805351728
1731,0.8806611779
1732,0.8807898638
1733,0.8809252522
1734,0.8810405334
1735,0.8811692194
1736,0.8813126506
1737,0.8814332937
1738,0.8815619797
1739,0.8816705585
1740,0.8817871802
1741,0.8818997804
1742,0.8820164021
1743,0.882147769
1744,0.8822885193
1745,0.8824011196
1746,0.8825217627
1747,0.8826464272
1748,0.8827751132
1749,0.8828944158
1750,0.8830137185
1751,0.8831343616
1752,0.8832844952
1753,0.8833970955
1754,0.8835311433
1755,0.8836464245
1756,0.8837536629
1757,0.8838823488
1758,0.8840096943
1759,0.8841450827
1760,0.8842442782
1761,0.8843743046
1762,0.8845016501
1763,0.8846196123
1764,0.8847482983
1765,0.8848729628
1766,0.8849761797
1767,0.8850995038
1768,0.8851919968
1769,0.8852938732
1770,0.8854171973
1771,0.8855123713
1772,0.8856464192
1773,0.8857563385
1774,0.8858877054
1775,0.8860324771
1776,0.8861397154
1777,0.8862710824
1778,0.8863635754
1779,0.8864801971
1780,0.8865901164
1781,0.8867201428
1782,0.8868448074
1783,0.8869560671
1784,0.8870633055
1785,0.8871986938
1786,0.887313975
1787,0.8874346181
1788,0.8875539208
1789,0.8876732234
1790,0.8877657164
1791,0.8878944024
1792,0.8880378337
1793,0.8881638387
1794,0.8882764389
1795,0.8883823368
1796,0.8885150442
1797,0.888626304
1798,0.8887308613
1799,0.8888421211
1800,0.8889413165
1801,0.8890700025
1802,0.8891879646
1803,0.8893072673
1804,0.8894024413
1805,0.889519063
1806,0.8896289822
1807,0.8897442634
1808,0.8898675875
1809,0.8899815282
1810,0.8901021713
1811,0.8902201335
1812,0.8903354147
1813,0.8904493554
1814,0.8905632961
1815,0.8906825987
1816,0.8907750918
1817,0.8908917134
1818,0.8910203994
1819,0.8911410425
1820,0.891240238
1821,0.891335412
1822,0.8914332669
1823,0.89155391
1824,0.8916477436
1825,0.8917603438
1826,0.8918769655
1827,0.8919855443
1828,0.8920753564
1829,0.8921933185
1830,0.8923072592
1831,0.8924359452
1832,0.8925619502
1833,0.8926946577
1834,0.8927831293
1835,0.8928930485
1836,0.8930043083
1837,0.89312093
1838,0.893244254
1839,0.8933488114
1840,0.8934439854
1841,0.8935565856
1842,0.8936678454
1843,0.8937737432
1844,0.8938689172
1845,0.8939734746
1846,0.894075351
1847,0.8941825893
1848,0.8942871467
1849,0.8943903636
1850,0.8944976019
1851,0.8946115426
1852,0.894710738
1853,0.8948206573
1854,0.8949144908
1855,0.8950418363
1856,0.8951437128
1857,0.8952469296
1858,0.8953756156
1859,0.8954667682
1860,0.8955525588
1861,0.8956410305
1862,0.8957442473
1863,0.8958501452
1864,0.8959774907
1865,0.8960726647
1866,0.8961745411
1867,0.8963072485
1868,0.8964225297
1869,0.8964975965
1870,0.8965994729
1871,0.8967040303
1872,0.8968045662
1873,0.8969024212
1874,0.8969855309
1875,0.8970847263
1876,0.8971933051
1877,0.8973139482
1878,0.8974051008
1879,0.8975056367
1880,0.8976061726
1881,0.8977241348
1882,0.8978474589
1883,0.8979479948
1884,0.8980485307
1885,0.8981383428
1886,0.8982549645
1887,0.8983568409
1888,0.8984506744
1889,0.8985458484
1890,0.8986463843
1891,0.8987241321
1892,0.8988166252
1893,0.898922523
1894,0.8990243994
1895,0.8991142115
1896,0.8992254712
1897,0.8993353905
1898,0.8994372669
1899,0.8995458457
1900,0.8996423602
1901,0.899748258
1902,0.8998742631
1903,0.8999694371
1904,0.9000793564
1905,0.9001852542
1906,0.900293833
1907,0.9003983904
1908,0.9005123311
1909,0.9006075051
1910,0.9007227863
1911,0.9008152793
1912,0.9009077724
1913,0.9010069678
1914,0.9011155466
1915,0.9012120611
1916,0.9013085756
1917,0.9014064305
1918,0.9015123284
1919,0.9016088429
1920,0.9017066978
1921,0.9018179576
1922,0.9019251959
1923,0.9020069651
1924,0.9021048201
1925,0.9022040155
1926,0.9022978491
1927,0.902398385
1928,0.9024948995
1929,0.9025780092
1930,0.9026959713
1931,0.902781762
1932,0.9028782765
1933,0.9029439599
1934,0.9030257292
1935,0.9031235841
1936,0.9032361844
1937,0.9033233155
1938,0.9034265324
1939,0.9035538779
1940,0.9036289447
1941,0.9037281401
1942,0.9038192927
1943,0.9039117858
1944,0.9040083002
1945,0.9041007933
1946,0.9041932863
1947,0.9042871199
1948,0.9043889963
1949,0.9044801488
1950,0.9045820252
1951,0.904693285
1952,0.9047991828
1953,0.904917145
1954,0.9049962333
1955,0.9050940882
1956,0.9051731765
1957,0.9052643291
1958,0.9053460983
1959,0.9054318889
1960,0.905521701
1961,0.905586044
1962,0.9056771966
1963,0.9057817539
1964,0.9058662041
1965,0.9059640591
1966,0.9060485093
1967,0.906126257
1968,0.9062107072
1969,0.9062897955
1970,0.9063889909
1971,0.9064613768
1972,0.9065592317
1973,0.9066128509
1974,0.9066932796
1975,0.9067656655
1976,0.9068367109
1977,0.9069225015
1978,0.9070230375
1979,0.9071088281
1980,0.9071905973
1981,0.9072629832
1982,0.9073527953
1983,0.9074305431
1984,0.9075069504
1985,0.9075914006
1986,0.9076771912
1987,0.9077334913
1988,0.9078112391
1989,0.9078916679
1990,0.9079613728
1991,0.9080418015
1992,0.9081222302
1993,0.9081932756
1994,0.9082830877
1995,0.9083675379
1996,0.9084493071
1997,0.9085364382
1998,0.9086034622
1999,0.9086798695
2000,0.9087804054
2001,0.9088675365
2002,0.9089412629
2003,0.9090243726
2004,0.9090940775
2005,0.9091825491
2006,0.9092629778
2007,0.909350109
2008,0.9094278568
2009,0.909509626
2010,0.9095793309
2011,0.9096624406
2012,0.9097348264
2013,0.9098192766
2014,0.9098849601
2015,0.9099439412
2016,0.9100377747
2017,0.9101047986
2018,0.9101664607
2019,0.9102321441
2020,0.9103005086
2021,0.9103702135
2022,0.9104452803
2023,0.9105176662
2024,0.9105860306
2025,0.9106490331
2026,0.9107442071
2027,0.9108259763
2028,0.9108903193
2029,0.9109828124
2030,0.9110458149
2031,0.9111088174
2032,0.9111892461
2033,0.9112871011
2034,0.9113702108
2035,0.9114492991
2036,0.9115136421
2037,0.9115860279
2038,0.9116704781
2039,0.9117321401
2040,0.9118139093
2041,0.9118728904
2042,0.9119439358
2043,0.9120243645
2044,0.9120887075
2045,0.9121610934
2046,0.9122321388
2047,0.9122938008
2048,0.9123728891
2049,0.9124559988
2050,0.9125310656
2051,0.9126141753
2052,0.9126838802
2053,0.9127710113
2054,0.9128433972
2055,0.9129157831
2056,0.9129921904
2057,0.9130632358
2058,0.913142324
2059,0.9131999646
2060,0.9132844148
2061,0.9133527792
2062,0.913430527
2063,0.9135015724
2064,0.9135833416
2065,0.9136624299
2066,0.9137401776
2067,0.9138179254
2068,0.9138876303
2069,0.9139600162
2070,0.9140484878
2071,0.9141195332
2072,0.9141852167
2073,0.9142763692
2074,0.9143554575
2075,0.9144224814
2076,0.9144841435
2077,0.9145618913
2078,0.9146463414
2079,0.914706663
2080,0.9147830703
2081,0.9148541157
2082,0.9149345444
2083,0.9150149732
2084,0.9150712733
2085,0.9151329353
2086,0.9151905759
2087,0.9152522379
2088,0.9153286452
2089,0.915378243
2090,0.9154533098
2091,0.9155297171
2092,0.9155913791
2093,0.9156771698
2094,0.9157455342
2095,0.915820601
2096,0.915915775
2097,0.9159760966
2098,0.9160592063
2099,0.9161275707
2100,0.9161986161
2101,0.9162669805
2102,0.9163246211
2103,0.9163903046
2104,0.9164720738
2105,0.9165498216
2106,0.9166222074
2107,0.9166691242
2108,0.9167348077
2109,0.9167978102
2110,0.9168675151
2111,0.9169466034
2112,0.9170002225
2113,0.9170592036
2114,0.9171155037
2115,0.9171932515
2116,0.9172642969
2117,0.9173447256
2118,0.917418452
2119,0.9174948593
2120,0.917572607
2121,0.9176356096
2122,0.9177133573
2123,0.9177830622
2124,0.917863491
2125,0.9179358768
2126,0.9180256889
2127,0.9180913724
2128,0.918151694
2129,0.918216037
2130,0.9182978062
2131,0.9183634896
2132,0.9184305136
2133,0.9185069209
2134,0.9185806472
2135,0.9186369474
2136,0.918694588
2137,0.9187683143
2138,0.9188259549
2139,0.9188835955
2140,0.918943917
2141,0.9189988767
2142,0.9190632197
2143,0.9191181793
2144,0.9191878842
2145,0.9192482058
2146,0.9193179107
2147,0.9193809132
2148,0.9194532991
2149,0.9195122801
2150,0.9195913684
2151,0.9196637543
2152,0.9197334592
2153,0.9198125474
2154,0.9198782309
2155,0.919934531
2156,0.9199908311
2157,0.9200672384
2158,0.9201289005
2159,0.9202093292
2160,0.9202830555
2161,0.9203500795
2162,0.9204144225
2163,0.9204653607
2164,0.9205431085
2165,0.9206087919
2166,0.9206717944
2167,0.9207334565
2168,0.9208098638
2169,0.9208634829
2170,0.9209171021
2171,0.9209747427
2172,0.9210524905
2173,0.9211181739
2174,0.9211811765
2175,0.9212361361
2176,0.9212870743
2177,0.9213621411
2178,0.9214144198
2179,0.9214854652
2180,0.921563213
2181,0.9216235345
2182,0.9216798346
2183,0.9217414967
2184,0.9218098611
2185,0.9218876089
2186,0.9219599947
2187,0.9220095925
2188,0.9220658926
2189,0.9221235332
2190,0.9221784928
2191,0.9222388144
2192,0.9223058383
2193,0.9223621384
2194,0.9224184386
2195,0.9224774196
2196,0.9225323793
2197,0.9225886794
2198,0.9226530224
2199,0.9226999391
2200,0.9227548988
2201,0.9228205823
2202,0.9228715205
2203,0.9229237991
2204,0.9229800992
2205,0.9230511446
2206,0.9231262115
2207,0.9231851925
2208,0.923248195
2209,0.923315219
2210,0.9233554334
2211,0.9234264787
2212,0.9234760765
2213,0.9235310361
2214,0.923600741
2215,0.9236422959
2216,0.9236972555
2217,0.9237669604
2218,0.92382192
2219,0.9238876035
2220,0.9239345203
2221,0.9239948418
2222,0.9240565039
2223,0.9241195064
2224,0.9241717851
2225,0.9242374685
2226,0.9242964496
2227,0.9243581116
2228,0.9244077094
2229,0.9244573071
2230,0.9245109262
2231,0.924557843
2232,0.9246355908
2233,0.9246945719
2234,0.9247548934
2235,0.9248259388
2236,0.9248728556
2237,0.9249304962
2238,0.9249934987
2239,0.925067225
2240,0.9251355894
2241,0.925195911
2242,0.925260254
2243,0.9253339803
2244,0.9254063662
2245,0.9254573044
2246,0.9255310307
2247,0.9255859904
2248,0.9256449715
2249,0.9257146764
2250,0.9257790194
2251,0.9258393409
2252,0.9259010029
2253,0.9259452388
2254,0.9260082413
2255,0.9260591795
2256,0.9261127986
2257,0.9261690987
2258,0.9262307608
2259,0.9262723156
2260,0.9263326372
2261,0.9263929587
2262,0.9264653446
2263,0.9265229852
2264,0.9265940306
2265,0.9266543521
2266,0.9267213761
2267,0.9267830381
2268,0.9268406787
2269,0.9268956383
2270,0.9269412146
2271,0.9270028767
2272,0.9270699006
2273,0.9271329031
2274,0.9271892032
2275,0.9272428224
2276,0.927303144
2277,0.9273768703
2278,0.9274412133
2279,0.9275055563
2280,0.9275631969
2281,0.9276315613
2282,0.927717352
2283,0.927776333
2284,0.9278460379
2285,0.9278996571
2286,0.9279532763
2287,0.9280122573
2288,0.9280658765
2289,0.92813156
2290,0.9281865196
2291,0.9282468412
2292,0.9283031413
2293,0.928350058
2294,0.928417082
2295,0.9284800845
2296,0.9285578323
2297,0.9286208348
2298,0.9286865183
2299,0.9287589041
2300,0.9288071614
2301,0.9288674829
2302,0.9289345069
2303,0.9290028713
2304,0.92905515
2305,0.929119493
2306,0.9291851764
2307,0.9292522004
2308,0.9293219053
2309,0.9293916102
2310,0.9294626556
2311,0.9295377224
2312,0.9296060868
2313,0.9296704298
2314,0.929721368
2315,0.9297763277
2316,0.9298353088
2317,0.9299009922
2318,0.9299613138
2319,0.9300363806
2320,0.930104745
2321,0.9301637261
2322,0.9302186857
2323,0.9302924121
2324,0.9303567551
2325,0.9304425457
2326,0.9305082292
2327,0.9305658698
2328,0.9306127866
2329,0.930681151
2330,0.9307441535
2331,0.9308058155
2332,0.9308795419
2333,0.930933161
2334,0.9310149303
2335,0.931092678
2336,0.931157021
2337,0.9312200235
2338,0.9313044737
2339,0.9313647953
2340,0.9314331597
2341,0.931506886
2342,0.9315752505
2343,0.9316422744
2344,0.9317092984
2345,0.9317696199
2346,0.9318326224
2347,0.9319036678
2348,0.9319626489
2349,0.9320135871
2350,0.9320725682
2351,0.9321369112
2352,0.9321838279
2353,0.9322481709
2354,0.9323031306
2355,0.9323487068
2356,0.9324090284
2357,0.9324760523
2358,0.9325430763
2359,0.9326141217
2360,0.9327066147
2361,0.9327615744
2362,0.932819215
2363,0.9328822175
2364,0.9329358366
2365,0.9329934772
2366,0.9330524583
2367,0.9331060775
2368,0.9331717609
2369,0.9332280611
2370,0.9332803397
2371,0.933325916
2372,0.9333848971
2373,0.9334492401
2374,0.9335015188
2375,0.9335564784
2376,0.9336074166
2377,0.9336663977
2378,0.9337267192
2379,0.9337830193
2380,0.9338339575
2381,0.9339009815
2382,0.9339706864
2383,0.9340336889
2384,0.9340846271
2385,0.9341623749
2386,0.9342133131
2387,0.9342883799
2388,0.9343460205
2389,0.9344023206
2390,0.9344586208
2391,0.9345229637
2392,0.9345792639
2393,0.9346476283
2394,0.9347119713
2395,0.9347696119
2396,0.934828593
2397,0.9348915955
2398,0.9349478956
2399,0.9350082171
2400,0.9350524529
2401,0.9351007102
2402,0.9351596913
2403,0.935206608
2404,0.9352642486
2405,0.9353205487
2406,0.9353728274
2407,0.9354291275
2408,0.9354894491
2409,0.9355511111
2410,0.9356060708
2411,0.9356704138
2412,0.9357293948
2413,0.9357977593
2414,0.9358567403
2415,0.9359117
2416,0.935970681
2417,0.9360444074
2418,0.9360940051
2419,0.93613556
2420,0.9361891791
2421,0.936225372
2422,0.9362763103
2423,0.9363339508
2424,0.9363929319
2425,0.9364572749
2426,0.9365229584
2427,0.9365765775
2428,0.9366395801
2429,0.9366945397
2430,0.9367494993
2431,0.9368111614
2432,0.936868802
2433,0.936933145
2434,0.936994807
2435,0.9370497666
2436,0.9371007048
2437,0.9371449406
2438,0.9371945384
2439,0.9372414551
2440,0.93731116
2441,0.9373607577
2442,0.937406334
2443,0.9374626341
2444,0.9375229557
2445,0.9375819368
2446,0.9376422583
2447,0.9377012394
2448,0.9377629014
2449,0.9378111587
2450,0.9378553945
2451,0.9379090136
2452,0.9379653138
2453,0.9380055281
2454,0.9380658497
2455,0.9381234903
2456,0.9381838118
2457,0.9382561977
2458,0.9383178597
2459,0.9383674575
2460,0.93843046
2461,0.9384867601
2462,0.9385309959
2463,0.9385886365
2464,0.9386409152
2465,0.9386945343
2466,0.9387441321
2467,0.9388004322
2468,0.9388527109
2469,0.9389049895
2470,0.9389492253
2471,0.9390001635
2472,0.9390484208
2473,0.9390859542
2474,0.9391395734
2475,0.9391891711
2476,0.9392481521
2477,0.9392990904
2478,0.9393446666
2479,0.9394009668
2480,0.9394653097
2481,0.9395229503
2482,0.9395832719
2483,0.9396462744
2484,0.9397132984
2485,0.9397803223
2486,0.9398339415
2487,0.9398875606
2488,0.9399371583
2489,0.9399827346
2490,0.9400309919
2491,0.9400886325
2492,0.9401409112
2493,0.9401958708
2494,0.940244128
2495,0.9402937258
2496,0.9403486854
2497,0.9404009641
2498,0.9404532428
2499,0.9405055214
2500,0.9405497572
2501,0.940596674
2502,0.9406342074
2503,0.9407025718
2504,0.940758872
2505,0.9408124911
2506,0.9408473436
2507,0.9409076651
2508,0.9409559224
2509,0.9410001582
2510,0.941044394
2511,0.9410926512
2512,0.9411476109
2513,0.9412025705
2514,0.9412481468
2515,0.9413165112
2516,0.941363428
2517,0.9414090043
2518,0.9414545806
2519,0.9414961354
2520,0.9415323283
2521,0.9415779046
2522,0.9416301833
2523,0.9416771001
2524,0.9417347407
2525,0.9417856789
2526,0.9418312551
2527,0.9418835338
2528,0.9419210672
2529,0.941970665
2530,0.9420202627
2531,0.9420685199
2532,0.94212482
2533,0.9421797797
2534,0.9422347393
2535,0.9422910394
2536,0.9423339348
2537,0.9423754896
2538,0.9424063206
2539,0.9424545779
2540,0.9424961327
2541,0.9425457304
2542,0.9425899662
2543,0.942639564
2544,0.9426931831
2545,0.9427374189
2546,0.9427910381
2547,0.9428392953
2548,0.9428781692
2549,0.942925086
2550,0.9429693218
2551,0.9430095362
2552,0.9430591339
2553,0.9431020292
2554,0.943146265
2555,0.9432012247
2556,0.9432400986
2557,0.9432870153
2558,0.9433406345
2559,0.9433795084
2560,0.9434250847
2561,0.9434693205
2562,0.9435309825
2563,0.9435752183
2564,0.943624816
2565,0.9436623494
2566,0.9437146281
2567,0.9437615449
2568,0.943815164
2569,0.9438620808
2570,0.9439063166
2571,0.9439518929
2572,0.944005512
2573,0.9440470669
2574,0.9440872813
2575,0.944136879
2576,0.9441811148
2577,0.9442226696
2578,0.9442709269
2579,0.9443151627
2580,0.9443687819
2581,0.9444237415
2582,0.9444746797
2583,0.9445363417
2584,0.9445738751
2585,0.94461543
2586,0.9446529634
2587,0.9447025611
2588,0.9447427755
2589,0.9447829899
2590,0.9448258852
2591,0.9448795043
2592,0.9449223997
2593,0.9449599331
2594,0.9450108713
2595,0.9450497452
2596,0.9450872786
2597,0.945127493
2598,0.9451663668
2599,0.9452186455
2600,0.9452588599
2601,0.9453017552
2602,0.9453446506
2603,0.9453835244
2604,0.9454277602
2605,0.9454639532
2606,0.945505508
2607,0.9455484034
2608,0.9455872772
2609,0.945634194
2610,0.9456864727
2611,0.945729368
2612,0.9457762848
2613,0.9458218611
2614,0.9458634159
2615,0.9459022898
2616,0.9459465256
2617,0.9459934424
2618,0.9460336567
2619,0.9460671687
2620,0.9461114045
2621,0.9461623427
2622,0.9462065785
2623,0.946241431
2624,0.9462937097
2625,0.9463379455
2626,0.9463808408
2627,0.9464197147
2628,0.9464532267
2629,0.9465001434
2630,0.9465349959
2631,0.9465845936
2632,0.9466368723
2633,0.9466730652
2634,0.9467119391
2635,0.946748132
2636,0.9467803035
2637,0.9468205179
2638,0.9468620728
2639,0.946913011
2640,0.9469559063
2641,0.9469867373
2642,0.9470376755
2643,0.947067166
2644,0.9471127423
2645,0.9471489353
2646,0.9471797663
2647,0.9472280235
2648,0.9472735998
2649,0.9473138142
2650,0.9473593905
2651,0.9474076477
2652,0.9474438406
2653,0.9474894169
2654,0.9475309718
2655,0.9475765481
2656,0.9476194434
2657,0.9476556363
2658,0.9476958507
2659,0.9477374055
2660,0.9477896842
2661,0.9478325795
2662,0.9478741344
2663,0.9479264131
2664,0.9479706489
2665,0.948026949
2666,0.9480658229
2667,0.9481060372
2668,0.9481408897
2669,0.9481811041
2670,0.9482293613
2671,0.9482655542
2672,0.9482883424
2673,0.9483272163
2674,0.9483634092
2675,0.9483982617
2676,0.9484210498
2677,0.9484693071
2678,0.948502819
2679,0.948539012
2680,0.9485845882
2681,0.9486113978
2682,0.9486475908
2683,0.9487012099
2684,0.9487454457
2685,0.9487776172
2686,0.9488164911
2687,0.9488701103
2688,0.9489103246
2689,0.9489451771
2690,0.9489867319
2691,0.9490416916
2692,0.9490899488
2693,0.9491315037
2694,0.9491891443
2695,0.9492239967
2696,0.949266892
2697,0.9493138088
2698,0.9493593851
2699,0.9494076423
2700,0.949459921
2701,0.9495001354
2702,0.9495483926
2703,0.9495899475
2704,0.9496288214
2705,0.9496636738
2706,0.9497079096
2707,0.949745443
2708,0.9497829765
2709,0.9498298932
2710,0.9498794909
2711,0.9499317696
2712,0.9499733245
2713,0.9500323055
2714,0.950067158
2715,0.9501113938
2716,0.9501529487
2717,0.950195844
2718,0.9502534846
2719,0.9503057633
2720,0.9503593824
2721,0.9504049587
2722,0.9504438326
2723,0.9504853874
2724,0.9505256018
2725,0.9505778805
2726,0.9506247973
2727,0.9506623307
2728,0.950702545
2729,0.9507454404
2730,0.9507950381
2731,0.9508419548
2732,0.9508781478
2733,0.950929086
2734,0.9509827051
2735,0.9510148766
2736,0.9510510696
2737,0.9510926244
2738,0.9511435626
2739,0.951183777
2740,0.9512387366
2741,0.951281632
2742,0.9513231868
2743,0.9513566988
2744,0.951407637
2745,0.9514465109
2746,0.9514894062
2747,0.951533642
2748,0.9515698349
2749,0.9516046874
2750,0.9516583065
2751,0.9517038828
2752,0.9517467782
2753,0.9517990568
2754,0.951852676
2755,0.9518928904
2756,0.9519277428
2757,0.9519706381
2758,0.9520068311
2759,0.9520510669
2760,0.9520926217
2761,0.9521328361
2762,0.9521864553
2763,0.9522293506
2764,0.9522816293
2765,0.9523298865
2766,0.9523794842
2767,0.952426401
2768,0.9524545511
2769,0.9524947654
2770,0.9525390012
2771,0.9526046847
2772,0.9526569634
2773,0.9526944968
2774,0.9527280088
2775,0.9527749255
2776,0.9528218423
2777,0.9528553543
2778,0.9528995901
2779,0.9529424854
2780,0.9529773379
2781,0.9530215737
2782,0.9530577666
2783,0.9530885976
2784,0.9531408763
2785,0.9531824311
2786,0.9532387313
2787,0.9532802861
2788,0.9533111171
2789,0.9533607149
2790,0.9534156745
2791,0.9534679532
2792,0.9535135295
2793,0.9535443605
2794,0.9535899368
2795,0.9536261297
2796,0.9536569607
2797,0.953702537
2798,0.9537440918
2799,0.9537869872
2800,0.9538245206
2801,0.9538781397
2802,0.9539357803
2803,0.9539826971
2804,0.9540229115
2805,0.9540443591
2806,0.9540711687
2807,0.954116745
2808,0.9541529379
2809,0.9541918118
2810,0.9542347071
2811,0.9542856453
2812,0.9543325621
2813,0.9543794789
2814,0.9544156718
2815,0.95446661
2816,0.9545028029
2817,0.9545550816
2818,0.9545885936
2819,0.9546301484
2820,0.9546730438
2821,0.9547132581
2822,0.9547735797
2823,0.9548111131
2824,0.954852668
2825,0.9548915418
2826,0.9549250538
2827,0.9549800135
2828,0.9550175469
2829,0.9550684851
2830,0.9551154018
2831,0.95516634
2832,0.9552011925
2833,0.9552347045
2834,0.9552816212
2835,0.9553218356
2836,0.9553674119
2837,0.9554156691
2838,0.9554692883
2839,0.9554934169
2840,0.9555363122
2841,0.9555765266
2842,0.9556100386
2843,0.9556502529
2844,0.9556851054
2845,0.9557145959
2846,0.9557467674
2847,0.9557869818
2848,0.9558325581
2849,0.9558767939
2850,0.955904944
2851,0.9559411369
2852,0.9559813513
2853,0.9560255871
2854,0.956064461
2855,0.9561019944
2856,0.9561422087
2857,0.9561784017
2858,0.9562293399
2859,0.9562628518
2860,0.9563030662
2861,0.9563392591
2862,0.9563727711
2863,0.9564210284
2864,0.9564545403
2865,0.9565027976
2866,0.9565456929
2867,0.9565751834
2868,0.9566086954
2869,0.9566529312
2870,0.9566837622
2871,0.9567239766
2872,0.9567601695
2873,0.9568218316
2874,0.9568580245
2875,0.9569062818
2876,0.9569397937
2877,0.9569759867
2878,0.9570215629
2879,0.9570577559
2880,0.9570966298
2881,0.9571408656
2882,0.957178399
2883,0.9572239753
2884,0.9572548063
2885,0.9572923397
2886,0.9573312136
2887,0.957371428
2888,0.9574183447
2889,0.9574545377
2890,0.9574907306
2891,0.957528264
2892,0.9575657974
2893,0.9576046713
2894,0.9576462261
2895,0.9576837596
2896,0.9577293358
2897,0.9577695502
2898,0.9578030622
2899,0.9578392551
2900,0.9578700861
2901,0.9579076196
2902,0.9579384506
2903,0.957975984
2904,0.9580108364
2905,0.9580537318
2906,0.9580926056
2907,0.9581341605
2908,0.9581676725
2909,0.958199844
2910,0.9582320155
2911,0.9582749108
2912,0.9583178061
2913,0.9583486371
2914,0.958390192
2915,0.958423704
2916,0.9584598969
2917,0.9585081541
2918,0.9585537304
2919,0.9585939448
2920,0.9586314782
2921,0.9586797354
2922,0.9587320141
